Date,SILVER18DECFUT O,SILVER18DECFUT H,SILVER18DECFUT L,SILVER18DECFUT C,SILVER18DECFUT V
11/29/2018 4:12:00 PM,35778,35778,35770,35774,8
11/29/2018 4:11:00 PM,35773,35780,35770,35778,7
11/29/2018 4:10:00 PM,35773,35778,35771,35778,2
11/29/2018 4:09:00 PM,35777,35777,35770,35773,7
11/29/2018 4:08:00 PM,35774,35777,35774,35777,2
11/29/2018 4:07:00 PM,35771,35774,35771,35774,4
11/29/2018 4:06:00 PM,35784,35784,35770,35771,30
11/29/2018 4:05:00 PM,35780,35784,35777,35784,15
11/29/2018 4:04:00 PM,35780,35788,35778,35780,32
11/29/2018 4:03:00 PM,35786,35791,35780,35780,24
11/29/2018 4:02:00 PM,35790,35791,35786,35786,6
11/29/2018 4:01:00 PM,35787,35791,35787,35790,17
11/29/2018 4:00:00 PM,35790,35790,35789,35790,4
11/29/2018 3:59:00 PM,35790,35796,35790,35796,2
11/29/2018 3:58:00 PM,35796,35796,35790,35790,9
11/29/2018 3:57:00 PM,35791,35796,35785,35796,24
11/29/2018 3:56:00 PM,35790,35798,35790,35791,7
11/29/2018 3:55:00 PM,35795,35795,35790,35790,24
11/29/2018 3:54:00 PM,35804,35804,35792,35795,22
11/29/2018 3:53:00 PM,35802,35809,35802,35804,11
11/29/2018 3:52:00 PM,35797,35802,35797,35802,11
11/29/2018 3:51:00 PM,35803,35803,35797,35797,3
11/29/2018 3:50:00 PM,35793,35803,35793,35803,9
11/29/2018 3:49:00 PM,35799,35799,35793,35793,1
11/29/2018 3:48:00 PM,35798,35799,35798,35799,1
11/29/2018 3:47:00 PM,35799,35799,35791,35798,16
11/29/2018 3:46:00 PM,35794,35805,35794,35799,10
11/29/2018 3:45:00 PM,35800,35800,35793,35794,14
11/29/2018 3:44:00 PM,35806,35806,35797,35800,16
11/29/2018 3:43:00 PM,35805,35806,35805,35806,4
11/29/2018 3:42:00 PM,35798,35805,35798,35805,6
11/29/2018 3:41:00 PM,35795,35798,35794,35798,15
11/29/2018 3:40:00 PM,35800,35800,35795,35795,3
11/29/2018 3:39:00 PM,35799,35805,35799,35800,17
11/29/2018 3:38:00 PM,35800,35804,35799,35799,5
11/29/2018 3:37:00 PM,35802,35802,35800,35800,5
11/29/2018 3:36:00 PM,35801,35802,35801,35802,17
11/29/2018 3:35:00 PM,35800,35801,35800,35801,17
11/29/2018 3:34:00 PM,35801,35801,35800,35800,1
11/29/2018 3:33:00 PM,35801,35801,35795,35801,4
11/29/2018 3:32:00 PM,35799,35801,35792,35801,8
11/29/2018 3:31:00 PM,35794,35801,35794,35799,7
11/29/2018 3:30:00 PM,35800,35801,35794,35794,5
11/29/2018 3:29:00 PM,35804,35804,35800,35800,9
11/29/2018 3:28:00 PM,35803,35804,35803,35804,1
11/29/2018 3:27:00 PM,35803,35803,35803,35803,0
11/29/2018 3:26:00 PM,35804,35810,35803,35803,12
11/29/2018 3:25:00 PM,35794,35805,35794,35804,2
11/29/2018 3:24:00 PM,35800,35805,35794,35794,7
11/29/2018 3:23:00 PM,35807,35807,35800,35800,7
11/29/2018 3:22:00 PM,35812,35812,35807,35807,7
11/29/2018 3:21:00 PM,35810,35812,35810,35812,2
11/29/2018 3:20:00 PM,35815,35815,35810,35810,4
11/29/2018 3:19:00 PM,35812,35815,35812,35815,3
11/29/2018 3:18:00 PM,35791,35811,35791,35811,4
11/29/2018 3:17:00 PM,35813,35815,35791,35791,20
11/29/2018 3:16:00 PM,35791,35813,35791,35813,3
11/29/2018 3:15:00 PM,35812,35814,35791,35791,19
11/29/2018 3:14:00 PM,35807,35812,35806,35812,2
11/29/2018 3:13:00 PM,35808,35808,35807,35807,2
11/29/2018 3:12:00 PM,35814,35815,35808,35808,5
11/29/2018 3:11:00 PM,35805,35814,35805,35814,2
11/29/2018 3:10:00 PM,35802,35805,35802,35805,1
11/29/2018 3:09:00 PM,35790,35802,35789,35802,11
11/29/2018 3:08:00 PM,35804,35806,35790,35790,18
11/29/2018 3:07:00 PM,35804,35804,35800,35804,8
11/29/2018 3:06:00 PM,35802,35810,35802,35804,3
11/29/2018 3:05:00 PM,35801,35802,35801,35802,1
11/29/2018 3:04:00 PM,35807,35807,35801,35801,4
11/29/2018 3:03:00 PM,35808,35809,35807,35807,5
11/29/2018 3:02:00 PM,35798,35808,35798,35808,4
11/29/2018 3:01:00 PM,35800,35800,35798,35798,4
11/29/2018 3:00:00 PM,35796,35800,35796,35800,3
11/29/2018 2:59:00 PM,35799,35799,35796,35796,11
11/29/2018 2:58:00 PM,35786,35799,35786,35799,10
11/29/2018 2:57:00 PM,35788,35790,35786,35786,16
11/29/2018 2:56:00 PM,35784,35790,35782,35788,15
11/29/2018 2:55:00 PM,35795,35795,35784,35784,4
11/29/2018 2:54:00 PM,35790,35797,35784,35795,23
11/29/2018 2:53:00 PM,35791,35791,35788,35790,8
11/29/2018 2:52:00 PM,35794,35794,35787,35791,19
11/29/2018 2:51:00 PM,35792,35794,35780,35794,22
11/29/2018 2:50:00 PM,35809,35809,35790,35792,7
11/29/2018 2:49:00 PM,35809,35809,35800,35809,16
11/29/2018 2:48:00 PM,35805,35809,35800,35809,16
11/29/2018 2:47:00 PM,35808,35808,35805,35805,7
11/29/2018 2:46:00 PM,35810,35810,35808,35808,13
11/29/2018 2:45:00 PM,35818,35818,35803,35810,8
11/29/2018 2:44:00 PM,35788,35818,35787,35818,18
11/29/2018 2:43:00 PM,35799,35799,35788,35788,8
11/29/2018 2:42:00 PM,35814,35814,35799,35799,9
11/29/2018 2:41:00 PM,35806,35814,35806,35814,10
11/29/2018 2:40:00 PM,35810,35810,35806,35806,7
11/29/2018 2:39:00 PM,35827,35827,35810,35810,7
11/29/2018 2:38:00 PM,35835,35840,35815,35827,47
11/29/2018 2:37:00 PM,35825,35840,35825,35835,10
11/29/2018 2:36:00 PM,35826,35835,35825,35825,17
11/29/2018 2:35:00 PM,35823,35826,35823,35826,8
11/29/2018 2:34:00 PM,35820,35824,35810,35823,6
11/29/2018 2:33:00 PM,35811,35820,35811,35820,8
11/29/2018 2:32:00 PM,35811,35811,35807,35811,15
11/29/2018 2:31:00 PM,35800,35811,35800,35811,6
11/29/2018 2:30:00 PM,35807,35807,35800,35800,5
11/29/2018 2:29:00 PM,35804,35807,35803,35807,5
11/29/2018 2:28:00 PM,35811,35815,35804,35804,5
11/29/2018 2:27:00 PM,35817,35817,35799,35814,10
11/29/2018 2:26:00 PM,35823,35823,35802,35817,17
11/29/2018 2:25:00 PM,35788,35823,35788,35823,17
11/29/2018 2:24:00 PM,35785,35788,35785,35788,12
11/29/2018 2:23:00 PM,35780,35785,35780,35785,6
11/29/2018 2:22:00 PM,35783,35783,35778,35780,9
11/29/2018 2:21:00 PM,35781,35783,35775,35783,6
11/29/2018 2:20:00 PM,35777,35783,35775,35781,17
11/29/2018 2:19:00 PM,35785,35786,35777,35777,20
11/29/2018 2:18:00 PM,35781,35790,35780,35785,23
11/29/2018 2:17:00 PM,35770,35781,35770,35781,21
11/29/2018 2:16:00 PM,35766,35770,35762,35770,23
11/29/2018 2:15:00 PM,35775,35775,35756,35766,59
11/29/2018 2:14:00 PM,35800,35800,35775,35775,120
11/29/2018 2:13:00 PM,35802,35806,35800,35800,194
11/29/2018 2:12:00 PM,35813,35813,35802,35802,30
11/29/2018 2:11:00 PM,35820,35820,35805,35813,69
11/29/2018 2:10:00 PM,35837,35842,35820,35820,63
11/29/2018 2:09:00 PM,35832,35832,35821,35832,40
11/29/2018 2:08:00 PM,35835,35842,35831,35832,13
11/29/2018 2:07:00 PM,35845,35845,35835,35835,1
11/29/2018 2:06:00 PM,35832,35845,35832,35845,6
11/29/2018 2:05:00 PM,35826,35837,35826,35832,5
11/29/2018 2:04:00 PM,35833,35838,35826,35826,16
11/29/2018 2:03:00 PM,35836,35840,35833,35833,7
11/29/2018 2:02:00 PM,35850,35850,35833,35836,5
11/29/2018 2:01:00 PM,35857,35860,35850,35850,12
11/29/2018 2:00:00 PM,35852,35864,35852,35857,7
11/29/2018 1:59:00 PM,35856,35856,35852,35852,4
11/29/2018 1:58:00 PM,35856,35856,35856,35856,0
11/29/2018 1:57:00 PM,35857,35857,35856,35856,4
11/29/2018 1:56:00 PM,35857,35857,35857,35857,0
11/29/2018 1:55:00 PM,35844,35857,35844,35857,1
11/29/2018 1:54:00 PM,35860,35870,35844,35844,12
11/29/2018 1:53:00 PM,35856,35860,35856,35860,2
11/29/2018 1:52:00 PM,35862,35862,35851,35856,4
11/29/2018 1:51:00 PM,35860,35862,35860,35862,12
11/29/2018 1:50:00 PM,35850,35865,35850,35860,7
11/29/2018 1:49:00 PM,35841,35853,35841,35850,5
11/29/2018 1:48:00 PM,35855,35855,35841,35841,7
11/29/2018 1:47:00 PM,35855,35855,35855,35855,5
11/29/2018 1:46:00 PM,35840,35855,35840,35855,4
11/29/2018 1:45:00 PM,35839,35840,35838,35840,6
11/29/2018 1:44:00 PM,35833,35839,35833,35839,13
11/29/2018 1:43:00 PM,35830,35833,35830,35833,11
11/29/2018 1:42:00 PM,35825,35840,35825,35830,13
11/29/2018 1:41:00 PM,35820,35829,35820,35825,3
11/29/2018 1:40:00 PM,35822,35825,35811,35820,32
11/29/2018 1:39:00 PM,35835,35835,35822,35829,21
11/29/2018 1:38:00 PM,35836,35836,35824,35835,25
11/29/2018 1:37:00 PM,35847,35848,35836,35836,14
11/29/2018 1:36:00 PM,35843,35847,35821,35847,106
11/29/2018 1:35:00 PM,35849,35856,35840,35843,30
11/29/2018 1:34:00 PM,35859,35862,35849,35849,19
11/29/2018 1:33:00 PM,35869,35869,35860,35860,26
11/29/2018 1:32:00 PM,35867,35869,35867,35869,3
11/29/2018 1:31:00 PM,35861,35867,35858,35867,43
11/29/2018 1:30:00 PM,35889,35889,35861,35861,15
11/29/2018 1:29:00 PM,35894,35894,35889,35889,6
11/29/2018 1:28:00 PM,35892,35897,35890,35894,8
11/29/2018 1:27:00 PM,35892,35895,35892,35892,8
11/29/2018 1:26:00 PM,35890,35898,35890,35892,26
11/29/2018 1:25:00 PM,35890,35892,35883,35890,23
11/29/2018 1:24:00 PM,35890,35892,35886,35890,37
11/29/2018 1:23:00 PM,35880,35890,35879,35890,24
11/29/2018 1:22:00 PM,35883,35883,35880,35880,7
11/29/2018 1:21:00 PM,35877,35883,35877,35883,1
11/29/2018 1:20:00 PM,35880,35880,35877,35877,3
11/29/2018 1:19:00 PM,35880,35881,35880,35880,4
11/29/2018 1:18:00 PM,35887,35887,35880,35880,3
11/29/2018 1:17:00 PM,35888,35888,35881,35887,5
11/29/2018 1:16:00 PM,35883,35892,35883,35888,10
11/29/2018 1:15:00 PM,35880,35883,35880,35883,6
11/29/2018 1:14:00 PM,35883,35883,35870,35880,11
11/29/2018 1:13:00 PM,35885,35885,35880,35883,5
11/29/2018 1:12:00 PM,35885,35885,35883,35885,5
11/29/2018 1:11:00 PM,35880,35890,35880,35885,43
11/29/2018 1:10:00 PM,35874,35880,35874,35880,22
11/29/2018 1:09:00 PM,35868,35874,35868,35874,1
11/29/2018 1:08:00 PM,35868,35868,35865,35868,9
11/29/2018 1:07:00 PM,35866,35868,35866,35868,2
11/29/2018 1:06:00 PM,35870,35870,35866,35866,5
11/29/2018 1:05:00 PM,35869,35870,35869,35870,14
11/29/2018 1:04:00 PM,35862,35869,35862,35869,7
11/29/2018 1:03:00 PM,35855,35862,35855,35862,4
11/29/2018 1:02:00 PM,35855,35855,35851,35855,11
11/29/2018 1:01:00 PM,35850,35855,35847,35855,22
11/29/2018 1:00:00 PM,35848,35858,35848,35850,28
11/29/2018 12:59:00 PM,35846,35852,35846,35848,8
11/29/2018 12:58:00 PM,35855,35861,35849,35849,39
11/29/2018 12:57:00 PM,35855,35869,35855,35855,21
11/29/2018 12:56:00 PM,35862,35863,35855,35855,21
11/29/2018 12:55:00 PM,35860,35862,35855,35862,15
11/29/2018 12:54:00 PM,35860,35865,35860,35860,21
11/29/2018 12:53:00 PM,35860,35860,35860,35860,0
11/29/2018 12:52:00 PM,35855,35867,35850,35860,20
11/29/2018 12:51:00 PM,35862,35862,35855,35855,4
11/29/2018 12:50:00 PM,35865,35865,35862,35862,1
11/29/2018 12:49:00 PM,35861,35865,35861,35865,3
11/29/2018 12:48:00 PM,35860,35861,35860,35861,5
11/29/2018 12:47:00 PM,35854,35860,35852,35860,5
11/29/2018 12:46:00 PM,35860,35860,35854,35854,5
11/29/2018 12:45:00 PM,35865,35866,35860,35860,13
11/29/2018 12:44:00 PM,35865,35865,35865,35865,0
11/29/2018 12:43:00 PM,35862,35870,35862,35865,5
11/29/2018 12:42:00 PM,35875,35875,35853,35862,30
11/29/2018 12:41:00 PM,35874,35884,35874,35875,12
11/29/2018 12:40:00 PM,35880,35887,35872,35874,17
11/29/2018 12:39:00 PM,35862,35880,35862,35880,23
11/29/2018 12:38:00 PM,35866,35866,35860,35862,23
11/29/2018 12:37:00 PM,35860,35874,35860,35874,12
11/29/2018 12:36:00 PM,35857,35864,35856,35860,9
11/29/2018 12:35:00 PM,35864,35864,35857,35857,8
11/29/2018 12:34:00 PM,35859,35864,35859,35864,13
11/29/2018 12:33:00 PM,35860,35860,35859,35859,6
11/29/2018 12:32:00 PM,35852,35860,35852,35860,8
11/29/2018 12:31:00 PM,35857,35864,35852,35852,6
11/29/2018 12:30:00 PM,35848,35862,35848,35857,15
11/29/2018 12:29:00 PM,35855,35855,35842,35848,8
11/29/2018 12:28:00 PM,35862,35862,35841,35855,13
11/29/2018 12:27:00 PM,35865,35865,35862,35862,1
11/29/2018 12:26:00 PM,35866,35866,35864,35865,4
11/29/2018 12:25:00 PM,35870,35875,35866,35866,17
11/29/2018 12:24:00 PM,35881,35881,35866,35870,10
11/29/2018 12:23:00 PM,35864,35884,35864,35881,15
11/29/2018 12:22:00 PM,35855,35864,35855,35864,22
11/29/2018 12:21:00 PM,35855,35855,35855,35855,0
11/29/2018 12:20:00 PM,35857,35860,35855,35855,7
11/29/2018 12:19:00 PM,35860,35860,35857,35857,2
11/29/2018 12:18:00 PM,35867,35867,35860,35860,5
11/29/2018 12:17:00 PM,35862,35867,35860,35867,5
11/29/2018 12:16:00 PM,35860,35862,35857,35862,16
11/29/2018 12:15:00 PM,35858,35860,35850,35860,14
11/29/2018 12:14:00 PM,35858,35858,35855,35858,13
11/29/2018 12:13:00 PM,35850,35858,35850,35858,2
11/29/2018 12:12:00 PM,35850,35850,35850,35850,0
11/29/2018 12:11:00 PM,35850,35858,35846,35850,12
11/29/2018 12:10:00 PM,35853,35854,35850,35850,4
11/29/2018 12:09:00 PM,35854,35855,35848,35853,5
11/29/2018 12:08:00 PM,35856,35856,35844,35844,12
11/29/2018 12:07:00 PM,35860,35860,35855,35856,4
11/29/2018 12:06:00 PM,35855,35855,35850,35855,6
11/29/2018 12:05:00 PM,35857,35857,35850,35855,7
11/29/2018 12:04:00 PM,35850,35857,35850,35857,6
11/29/2018 12:03:00 PM,35857,35857,35842,35842,7
11/29/2018 12:02:00 PM,35840,35857,35840,35857,14
11/29/2018 12:01:00 PM,35851,35851,35836,35840,19
11/29/2018 12:00:00 PM,35850,35851,35845,35851,8
11/29/2018 11:59:00 AM,35859,35859,35849,35850,13
11/29/2018 11:58:00 AM,35863,35864,35859,35859,5
11/29/2018 11:57:00 AM,35858,35863,35850,35863,23
11/29/2018 11:56:00 AM,35853,35858,35851,35858,15
11/29/2018 11:55:00 AM,35850,35853,35842,35853,53
11/29/2018 11:54:00 AM,35860,35860,35846,35850,47
11/29/2018 11:53:00 AM,35865,35865,35860,35860,15
11/29/2018 11:52:00 AM,35865,35865,35861,35865,32
11/29/2018 11:51:00 AM,35865,35865,35864,35864,7
11/29/2018 11:50:00 AM,35866,35866,35861,35865,17
11/29/2018 11:49:00 AM,35869,35869,35866,35866,3
11/29/2018 11:48:00 AM,35865,35869,35860,35869,24
11/29/2018 11:47:00 AM,35865,35869,35862,35865,8
11/29/2018 11:46:00 AM,35875,35875,35865,35865,14
11/29/2018 11:45:00 AM,35881,35887,35875,35875,18
11/29/2018 11:44:00 AM,35880,35887,35879,35887,18
11/29/2018 11:43:00 AM,35875,35889,35875,35880,21
11/29/2018 11:42:00 AM,35870,35880,35866,35875,59
11/29/2018 11:41:00 AM,35873,35873,35867,35870,29
11/29/2018 11:40:00 AM,35870,35873,35866,35873,61
11/29/2018 11:39:00 AM,35870,35875,35870,35870,58
11/29/2018 11:38:00 AM,35870,35880,35867,35870,66
11/29/2018 11:37:00 AM,35880,35883,35870,35870,46
11/29/2018 11:36:00 AM,35905,35905,35871,35880,210
11/29/2018 11:35:00 AM,35908,35908,35902,35905,11
11/29/2018 11:34:00 AM,35910,35910,35906,35908,3
11/29/2018 11:33:00 AM,35910,35910,35905,35910,9
11/29/2018 11:32:00 AM,35908,35908,35908,35908,6
11/29/2018 11:31:00 AM,35908,35909,35902,35908,27
11/29/2018 11:30:00 AM,35910,35910,35901,35908,22
11/29/2018 11:29:00 AM,35902,35909,35902,35909,7
11/29/2018 11:28:00 AM,35905,35905,35901,35902,50
11/29/2018 11:27:00 AM,35906,35910,35903,35905,14
11/29/2018 11:26:00 AM,35908,35917,35906,35906,8
11/29/2018 11:25:00 AM,35905,35913,35905,35908,42
11/29/2018 11:24:00 AM,35917,35917,35905,35905,17
11/29/2018 11:23:00 AM,35920,35925,35917,35917,7
11/29/2018 11:22:00 AM,35924,35934,35920,35920,14
11/29/2018 11:21:00 AM,35939,35939,35924,35924,22
11/29/2018 11:20:00 AM,35939,35939,35939,35939,0
11/29/2018 11:19:00 AM,35940,35940,35931,35939,5
11/29/2018 11:18:00 AM,35937,35940,35937,35940,1
11/29/2018 11:17:00 AM,35935,35941,35930,35937,9
11/29/2018 11:16:00 AM,35936,35936,35935,35935,3
11/29/2018 11:15:00 AM,35932,35936,35932,35936,1
11/29/2018 11:14:00 AM,35930,35938,35929,35932,10
11/29/2018 11:13:00 AM,35930,35938,35930,35930,19
11/29/2018 11:12:00 AM,35936,35940,35935,35940,4
11/29/2018 11:11:00 AM,35931,35940,35931,35936,2
11/29/2018 11:10:00 AM,35938,35940,35931,35931,4
11/29/2018 11:09:00 AM,35938,35945,35936,35938,12
11/29/2018 11:08:00 AM,35945,35945,35932,35938,16
11/29/2018 11:07:00 AM,35937,35945,35937,35945,2
11/29/2018 11:06:00 AM,35935,35935,35934,35935,13
11/29/2018 11:05:00 AM,35930,35935,35930,35935,9
11/29/2018 11:04:00 AM,35935,35935,35930,35930,1
11/29/2018 11:03:00 AM,35937,35937,35935,35935,5
11/29/2018 11:02:00 AM,35940,35946,35937,35937,7
11/29/2018 11:01:00 AM,35938,35940,35938,35940,10
11/29/2018 11:00:00 AM,35940,35940,35940,35940,3
11/29/2018 10:59:00 AM,35947,35947,35940,35940,3
11/29/2018 10:58:00 AM,35947,35947,35945,35947,2
11/29/2018 10:57:00 AM,35940,35947,35940,35947,3
11/29/2018 10:56:00 AM,35941,35950,35937,35940,13
11/29/2018 10:55:00 AM,35948,35948,35940,35941,4
11/29/2018 10:54:00 AM,35940,35948,35940,35948,3
11/29/2018 10:53:00 AM,35938,35940,35936,35940,16
11/29/2018 10:52:00 AM,35945,35945,35937,35938,16
11/29/2018 10:51:00 AM,35950,35952,35945,35945,5
11/29/2018 10:50:00 AM,35953,35954,35945,35950,4
11/29/2018 10:49:00 AM,35950,35953,35950,35953,11
11/29/2018 10:48:00 AM,35950,35958,35950,35950,3
11/29/2018 10:47:00 AM,35951,35955,35950,35950,2
11/29/2018 10:46:00 AM,35951,35951,35951,35951,1
11/29/2018 10:45:00 AM,35952,35952,35951,35951,7
11/29/2018 10:44:00 AM,35952,35952,35952,35952,1
11/29/2018 10:43:00 AM,35952,35952,35952,35952,0
11/29/2018 10:42:00 AM,35952,35952,35952,35952,16
11/29/2018 10:41:00 AM,35954,35954,35952,35952,1
11/29/2018 10:40:00 AM,35949,35954,35949,35954,2
11/29/2018 10:39:00 AM,35952,35956,35949,35949,14
11/29/2018 10:38:00 AM,35950,35952,35949,35952,7
11/29/2018 10:37:00 AM,35949,35950,35949,35950,1
11/29/2018 10:36:00 AM,35957,35957,35949,35949,5
11/29/2018 10:35:00 AM,35957,35961,35957,35957,3
11/29/2018 10:34:00 AM,35950,35957,35950,35957,3
11/29/2018 10:33:00 AM,35950,35950,35940,35950,9
11/29/2018 10:32:00 AM,35963,35963,35950,35950,17
11/29/2018 10:31:00 AM,35959,35963,35952,35963,5
11/29/2018 10:30:00 AM,35952,35959,35952,35959,6
11/29/2018 10:29:00 AM,35950,35952,35950,35952,2
11/29/2018 10:28:00 AM,35960,35960,35950,35950,2
11/29/2018 10:27:00 AM,35963,35969,35960,35960,4
11/29/2018 10:26:00 AM,35975,35975,35963,35963,5
11/29/2018 10:25:00 AM,35973,35975,35964,35975,6
11/29/2018 10:24:00 AM,35979,35979,35973,35973,2
11/29/2018 10:23:00 AM,35973,35979,35973,35979,1
11/29/2018 10:22:00 AM,35964,35983,35964,35973,21
11/29/2018 10:21:00 AM,35950,35965,35950,35964,17
11/29/2018 10:20:00 AM,35945,35950,35941,35950,15
11/29/2018 10:19:00 AM,35943,35948,35940,35940,9
11/29/2018 10:18:00 AM,35945,35945,35940,35943,21
11/29/2018 10:17:00 AM,35946,35946,35942,35945,5
11/29/2018 10:16:00 AM,35944,35948,35943,35946,22
11/29/2018 10:15:00 AM,35953,35963,35942,35946,65
11/29/2018 10:14:00 AM,35958,35958,35951,35953,18
11/29/2018 10:13:00 AM,35951,35966,35951,35958,18
11/29/2018 10:12:00 AM,35955,35955,35951,35951,6
11/29/2018 10:11:00 AM,35955,35967,35950,35955,25
11/29/2018 10:10:00 AM,35940,35976,35936,35955,66
11/29/2018 10:09:00 AM,35935,35950,35933,35940,40
11/29/2018 10:08:00 AM,35950,35950,35935,35935,28
11/29/2018 10:07:00 AM,35947,35953,35947,35950,39
11/29/2018 10:06:00 AM,35940,35980,35940,35947,26
11/29/2018 10:05:00 AM,35925,35940,35925,35940,18
11/29/2018 10:04:00 AM,35926,35934,35925,35925,23
11/29/2018 10:03:00 AM,35933,35938,35925,35930,57
11/29/2018 10:02:00 AM,35927,35938,35924,35933,35
11/29/2018 10:01:00 AM,35924,35937,35915,35927,52
11/29/2018 10:00:00 AM,35998,35998,35922,35924,86
11/28/2018 11:54:00 PM,36185,36193,36140,36140,57
11/28/2018 11:53:00 PM,36157,36185,36150,36185,45
11/28/2018 11:52:00 PM,36158,36158,36138,36157,23
11/28/2018 11:51:00 PM,36165,36165,36142,36158,37
11/28/2018 11:50:00 PM,36155,36164,36155,36164,15
11/28/2018 11:49:00 PM,36182,36182,36155,36155,43
11/28/2018 11:48:00 PM,36180,36184,36167,36182,38
11/28/2018 11:47:00 PM,36150,36175,36150,36175,32
11/28/2018 11:46:00 PM,36142,36150,36137,36150,23
11/28/2018 11:45:00 PM,36142,36160,36139,36142,31
11/28/2018 11:44:00 PM,36157,36164,36142,36142,28
11/28/2018 11:43:00 PM,36160,36175,36150,36157,63
11/28/2018 11:42:00 PM,36130,36160,36130,36160,53
11/28/2018 11:41:00 PM,36113,36142,36108,36130,177
11/28/2018 11:40:00 PM,36119,36120,36078,36113,133
11/28/2018 11:39:00 PM,36108,36124,36108,36119,27
11/28/2018 11:38:00 PM,36098,36108,36094,36108,42
11/28/2018 11:37:00 PM,36075,36098,36075,36098,26
11/28/2018 11:36:00 PM,36073,36079,36067,36075,10
11/28/2018 11:35:00 PM,36072,36083,36065,36073,17
11/28/2018 11:34:00 PM,36087,36087,36065,36072,22
11/28/2018 11:33:00 PM,36090,36100,36080,36087,56
11/28/2018 11:32:00 PM,36090,36096,36080,36090,30
11/28/2018 11:31:00 PM,36061,36084,36061,36084,29
11/28/2018 11:30:00 PM,36081,36081,36061,36061,29
11/28/2018 11:29:00 PM,36087,36091,36080,36081,12
11/28/2018 11:28:00 PM,36094,36094,36087,36087,8
11/28/2018 11:27:00 PM,36103,36105,36091,36094,6
11/28/2018 11:26:00 PM,36088,36122,36088,36103,29
11/28/2018 11:25:00 PM,36103,36103,36087,36088,13
11/28/2018 11:24:00 PM,36101,36115,36100,36111,8
11/28/2018 11:23:00 PM,36092,36118,36092,36101,28
11/28/2018 11:22:00 PM,36096,36098,36090,36092,13
11/28/2018 11:21:00 PM,36091,36099,36081,36096,13
11/28/2018 11:20:00 PM,36067,36095,36067,36091,30
11/28/2018 11:19:00 PM,36045,36076,36043,36067,23
11/28/2018 11:18:00 PM,36067,36080,36043,36045,27
11/28/2018 11:17:00 PM,36047,36067,36047,36067,12
11/28/2018 11:16:00 PM,36042,36047,36042,36047,8
11/28/2018 11:15:00 PM,36041,36042,36033,36042,7
11/28/2018 11:14:00 PM,36024,36041,36024,36041,20
11/28/2018 11:13:00 PM,36041,36043,36026,36026,19
11/28/2018 11:12:00 PM,36051,36051,36041,36041,10
11/28/2018 11:11:00 PM,36056,36056,36043,36051,23
11/28/2018 11:10:00 PM,36068,36073,36056,36056,12
11/28/2018 11:09:00 PM,36052,36069,36052,36068,2
11/28/2018 11:08:00 PM,36085,36085,36052,36052,18
11/28/2018 11:07:00 PM,36051,36085,36051,36085,25
11/28/2018 11:06:00 PM,36054,36061,36040,36051,33
11/28/2018 11:05:00 PM,36051,36054,36041,36054,8
11/28/2018 11:04:00 PM,36083,36083,36045,36051,23
11/28/2018 11:03:00 PM,36085,36086,36068,36083,30
11/28/2018 11:02:00 PM,36072,36086,36070,36085,31
11/28/2018 11:01:00 PM,36079,36079,36069,36072,20
11/28/2018 11:00:00 PM,36087,36090,36075,36079,22
11/28/2018 10:59:00 PM,36078,36087,36070,36087,30
11/28/2018 10:58:00 PM,36074,36078,36066,36078,46
11/28/2018 10:57:00 PM,36075,36087,36074,36074,13
11/28/2018 10:56:00 PM,36094,36096,36067,36075,43
11/28/2018 10:55:00 PM,36061,36080,36060,36072,50
11/28/2018 10:54:00 PM,36091,36100,36061,36061,68
11/28/2018 10:53:00 PM,36119,36124,36091,36091,87
11/28/2018 10:52:00 PM,36140,36140,36101,36115,28
11/28/2018 10:51:00 PM,36143,36150,36140,36140,28
11/28/2018 10:50:00 PM,36138,36156,36138,36143,39
11/28/2018 10:49:00 PM,36126,36150,36126,36138,26
11/28/2018 10:48:00 PM,36139,36151,36126,36126,65
11/28/2018 10:47:00 PM,36152,36152,36126,36139,45
11/28/2018 10:46:00 PM,36179,36180,36151,36152,43
11/28/2018 10:45:00 PM,36142,36190,36142,36179,88
11/28/2018 10:44:00 PM,36150,36160,36125,36142,81
11/28/2018 10:43:00 PM,36153,36169,36140,36148,104
11/28/2018 10:42:00 PM,36168,36195,36140,36153,139
11/28/2018 10:41:00 PM,36244,36250,36180,36190,175
11/28/2018 10:40:00 PM,36175,36265,36175,36244,307
11/28/2018 10:39:00 PM,36143,36175,36130,36175,158
11/28/2018 10:38:00 PM,36093,36147,36090,36143,198
11/28/2018 10:37:00 PM,36042,36095,36040,36093,273
11/28/2018 10:36:00 PM,36018,36051,36018,36042,187
11/28/2018 10:35:00 PM,35992,36035,35988,36018,197
11/28/2018 10:34:00 PM,35976,36012,35976,35996,162
11/28/2018 10:33:00 PM,35963,36000,35943,35976,176
